order_id,customer_id,order_date,status
ORD-02795,CUST-0010,2023-12-28,Completed
ORD-02796,CUST-0465,2024-08-05,Returned
ORD-02797,CUST-0245,2023-04-22,Completed
ORD-02798,CUST-0360,2023-10-26,Returned
ORD-02799,CUST-0042,2023-04-28,Pending
ORD-02800,CUST-0449,2023-06-26,Completed
ORD-02801,CUST-0446,2024-03-22,Completed
ORD-02802,CUST-0399,2023-07-28,Completed
ORD-02803,CUST-0209,2023-07-12,Completed
ORD-02804,CUST-0133,2024-12-27,Completed
ORD-02805,CUST-0160,2023-05-06,Completed
ORD-02806,CUST-0095,2023-05-19,Returned
ORD-02807,CUST-0081,2024-11-09,Completed
ORD-02808,CUST-0327,2024-02-06,Completed
ORD-02809,CUST-0487,2023-02-01,Completed
ORD-02810,CUST-0323,2023-11-07,Completed
ORD-02811,CUST-0246,2024-02-17,Returned
ORD-02812,CUST-0443,2023-07-04,Returned
ORD-02813,CUST-0456,2024-02-05,Completed
ORD-02814,CUST-0459,2024-04-18,Completed
ORD-02815,CUST-0495,2023-07-02,Completed
ORD-02816,CUST-0163,2024-08-16,Completed
ORD-02817,CUST-0018,2023-11-27,Completed
ORD-02818,CUST-0260,2024-12-04,Pending
ORD-02819,CUST-0118,2023-03-06,Completed
ORD-02820,CUST-0028,2023-08-25,Pending
ORD-02821,CUST-0294,2024-06-10,Completed
ORD-02822,CUST-0022,2024-10-15,Completed
ORD-02823,CUST-0255,2023-06-11,Completed
ORD-02824,CUST-0148,2024-12-16,Completed
ORD-02825,CUST-0259,2023-05-22,Completed
ORD-02826,CUST-0234,2023-10-31,Completed
ORD-02827,CUST-0070,2023-08-18,Pending
ORD-02828,CUST-0080,2023-11-06,Completed
ORD-02829,CUST-0180,2024-10-20,Completed
ORD-02830,CUST-0491,2024-06-18,Completed
ORD-02831,CUST-0057,2024-08-04,Completed
ORD-02832,CUST-0375,2023-07-05,Completed
ORD-02833,CUST-0063,2024-11-22,Completed
ORD-02834,CUST-0051,2023-11-14,Completed
ORD-02835,CUST-0260,2024-04-20,Completed
ORD-02836,CUST-0308,2024-05-24,Returned
ORD-02837,CUST-0094,2024-04-28,Completed
ORD-02838,CUST-0358,2024-03-15,Completed
ORD-02839,CUST-0125,2023-12-17,Completed
ORD-02840,CUST-0440,2024-04-17,Returned
ORD-02841,CUST-0318,2024-10-22,Completed
ORD-02842,CUST-0417,2023-10-12,Pending
ORD-02843,CUST-0385,2024-01-08,Completed
ORD-02844,CUST-0334,2023-05-12,Completed
ORD-02845,CUST-0062,2023-09-17,Completed
ORD-02846,CUST-0218,2024-07-17,Completed
ORD-02847,CUST-0428,2024-04-12,Completed
ORD-02848,CUST-0124,2023-06-04,Completed
ORD-02849,CUST-0270,2024-02-03,Completed
ORD-02850,CUST-0377,2024-08-15,Pending
ORD-02851,CUST-0342,2023-04-01,Completed
ORD-02852,CUST-0237,2023-02-15,Completed
ORD-02853,CUST-0288,2023-10-14,Completed
ORD-02854,CUST-0403,2024-04-24,Completed
ORD-02855,CUST-0449,2023-08-17,Completed
ORD-02856,CUST-0168,2024-08-22,Completed
ORD-02857,CUST-0357,2024-09-10,Completed
ORD-02858,CUST-0353,2024-01-24,Completed
ORD-02859,CUST-0183,2023-10-04,Completed
ORD-02860,CUST-0234,2023-01-31,Completed
ORD-02861,CUST-0364,2024-08-22,Returned
ORD-02862,CUST-0443,2024-10-15,Completed
ORD-02863,CUST-0412,2023-11-19,Completed
ORD-02864,CUST-0226,2024-01-13,Pending
ORD-02865,CUST-0267,2024-07-04,Completed
ORD-02866,CUST-0345,2024-05-22,Completed
ORD-02867,CUST-0154,2023-04-09,Returned
ORD-02868,CUST-0125,2024-05-05,Completed
ORD-02869,CUST-0290,2024-11-05,Returned
ORD-02870,CUST-0409,2024-07-02,Completed
ORD-02871,CUST-0124,2023-12-17,Pending
ORD-02872,CUST-0307,2024-01-17,Pending
ORD-02873,CUST-0132,2023-07-09,Completed
ORD-02874,CUST-0490,2024-04-27,Returned
ORD-02875,CUST-0500,2023-06-26,Completed
ORD-02876,CUST-0244,2023-09-07,Completed
ORD-02877,CUST-0034,2023-07-13,Completed
ORD-02878,CUST-0334,2023-09-02,Completed
ORD-02879,CUST-0100,2023-09-25,Completed
ORD-02880,CUST-0245,2023-03-02,Completed
ORD-02881,CUST-0181,2024-06-07,Completed
ORD-02882,CUST-0444,2023-11-18,Completed
ORD-02883,CUST-0376,2024-11-24,Pending
ORD-02884,CUST-0155,2023-05-13,Completed
ORD-02885,CUST-0097,2024-05-03,Returned
ORD-02886,CUST-0387,2023-05-11,Returned
ORD-02887,CUST-0170,2024-02-04,Completed
ORD-02888,CUST-0483,2023-12-25,Completed
ORD-02889,CUST-0027,2023-11-24,Returned
ORD-02890,CUST-0069,2024-04-22,Completed
ORD-02891,CUST-0044,2024-08-27,Completed
ORD-02892,CUST-0118,2023-08-20,Pending
ORD-02893,CUST-0489,2024-09-12,Completed
ORD-02894,CUST-0101,2023-05-15,Completed
ORD-02895,CUST-0238,2023-08-02,Returned
ORD-02896,CUST-0410,2023-08-15,Completed
ORD-02897,CUST-0310,2024-11-26,Returned
ORD-02898,CUST-0440,2023-03-28,Completed
ORD-02899,CUST-0354,2023-10-16,Completed
ORD-02900,CUST-0095,2023-11-06,Completed
ORD-02901,CUST-0276,2024-08-07,Completed
ORD-02902,CUST-0320,2023-12-21,Pending
ORD-02903,CUST-0087,2024-12-06,Completed
ORD-02904,CUST-0197,2024-06-24,Completed
ORD-02905,CUST-0091,2024-05-28,Completed
ORD-02906,CUST-0176,2024-07-03,Pending
ORD-02907,CUST-0121,2023-04-28,Completed
ORD-02908,CUST-0290,2023-11-24,Completed
ORD-02909,CUST-0285,2024-03-03,Completed
ORD-02910,CUST-0019,2023-06-02,Completed
ORD-02911,CUST-0284,2023-03-28,Pending
ORD-02912,CUST-0085,2023-04-10,Pending
ORD-02913,CUST-0048,2024-07-30,Completed
ORD-02914,CUST-0274,2024-04-24,Completed
ORD-02915,CUST-0265,2023-07-25,Completed
ORD-02916,CUST-0258,2024-06-22,Completed
ORD-02917,CUST-0392,2024-05-22,Completed
ORD-02918,CUST-0174,2024-08-19,Completed
ORD-02919,CUST-0404,2024-10-26,Completed
ORD-02920,CUST-0398,2024-10-06,Returned
ORD-02921,CUST-0028,2023-05-13,Completed
ORD-02922,CUST-0357,2024-07-15,Completed
ORD-02923,CUST-0270,2023-10-14,Completed
ORD-02924,CUST-0371,2023-10-22,Completed
ORD-02925,CUST-0421,2024-04-17,Completed
ORD-02926,CUST-0062,2024-03-15,Completed
ORD-02927,CUST-0182,2023-11-03,Completed
ORD-02928,CUST-0282,2024-12-30,Completed
ORD-02929,CUST-0084,2023-05-08,Returned
ORD-02930,CUST-0153,2023-03-12,Pending
ORD-02931,CUST-0335,2023-01-22,Completed
ORD-02932,CUST-0109,2024-08-17,Completed
ORD-02933,CUST-0385,2023-10-24,Completed
ORD-02934,CUST-0310,2023-11-16,Completed
ORD-02935,CUST-0457,2024-04-18,Pending
ORD-02936,CUST-0134,2023-11-14,Pending
ORD-02937,CUST-0439,2024-02-24,Completed
ORD-02938,CUST-0484,2023-02-12,Completed
ORD-02939,CUST-0222,2023-04-25,Completed
ORD-02940,CUST-0409,2024-11-11,Completed
ORD-02941,CUST-0137,2023-11-26,Pending
ORD-02942,CUST-0415,2023-05-03,Completed
ORD-02943,CUST-0238,2023-09-27,Completed
ORD-02944,CUST-0175,2023-09-02,Completed
ORD-02945,CUST-0456,2023-07-20,Completed
ORD-02946,CUST-0438,2023-08-03,Completed
ORD-02947,CUST-0437,2024-06-16,Returned
ORD-02948,CUST-0117,2023-03-19,Completed
ORD-02949,CUST-0339,2023-08-15,Completed
ORD-02950,CUST-0393,2023-12-08,Completed
ORD-02951,CUST-0041,2024-01-30,Completed
ORD-02952,CUST-0021,2024-10-04,Completed
ORD-02953,CUST-0244,2024-11-04,Completed
ORD-02954,CUST-0346,2023-08-06,Completed
ORD-02955,CUST-0152,2024-01-29,Completed
ORD-02956,CUST-0065,2023-01-17,Returned
ORD-02957,CUST-0416,2024-03-26,Completed
ORD-02958,CUST-0321,2023-04-22,Pending
ORD-02959,CUST-0052,2023-02-23,Completed
ORD-02960,CUST-0455,2024-05-05,Completed
ORD-02961,CUST-0233,2023-05-11,Completed
ORD-02962,CUST-0082,2023-12-15,Completed
ORD-02963,CUST-0406,2023-03-15,Completed
ORD-02964,CUST-0356,2024-06-28,Completed
ORD-02965,CUST-0435,2024-07-12,Returned
ORD-02966,CUST-0147,2024-02-24,Completed
ORD-02967,CUST-0104,2024-09-02,Completed
ORD-02968,CUST-0161,2023-11-15,Pending
ORD-02969,CUST-0280,2023-05-17,Completed
ORD-02970,CUST-0359,2023-04-21,Pending
ORD-02971,CUST-0181,2023-06-10,Returned
ORD-02972,CUST-0009,2023-05-27,Returned
ORD-02973,CUST-0260,2023-08-24,Returned
ORD-02974,CUST-0436,2023-06-06,Completed
ORD-02975,CUST-0455,2024-03-07,Completed
ORD-02976,CUST-0153,2023-04-19,Returned
ORD-02977,CUST-0035,2024-03-29,Completed
ORD-02978,CUST-0365,2023-09-01,Completed
ORD-02979,CUST-0072,2024-05-16,Completed
ORD-02980,CUST-0045,2024-01-10,Completed
ORD-02981,CUST-0027,2024-10-22,Completed
ORD-02982,CUST-0025,2023-11-18,Completed
ORD-02983,CUST-0324,2023-08-04,Returned
ORD-02984,CUST-0456,2024-03-06,Returned
ORD-02985,CUST-0032,2024-04-25,Completed
ORD-02986,CUST-0232,2023-11-17,Completed
ORD-02987,CUST-0174,2024-02-13,Completed
ORD-02988,CUST-0317,2023-12-10,Completed
ORD-02989,CUST-0367,2023-08-12,Completed
ORD-02990,CUST-0190,2023-08-17,Completed
ORD-02991,CUST-0276,2024-10-24,Completed
ORD-02992,CUST-0076,2024-05-07,Completed
ORD-02993,CUST-0386,2023-03-11,Completed
ORD-02994,CUST-0209,2024-12-03,Completed
ORD-02995,CUST-0197,2024-06-03,Completed
ORD-02996,CUST-0492,2023-02-06,Completed
ORD-02997,CUST-0400,2024-06-15,Completed
ORD-02998,CUST-0230,2024-03-06,Completed
ORD-02999,CUST-0279,2024-10-30,Completed
ORD-03000,CUST-0012,2023-12-24,Completed
